consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria
57.37,True,10.0,Casa,0.09,EFICIENTE
18.28,True,3.0,Casa,0.0,EFICIENTE
73.41,True,5.0,Casa,0.02,MODERADO
166.03,True,16.0,Casa,1.18,INEFICIENTE
33.85,True,6.0,Casa,0.1,EFICIENTE
91.57,True,10.0,Casa,0.34,MODERADO
355.52,True,13.0,Casa,4.77,INEFICIENTE
120.57,True,11.0,Casa,0.93,INEFICIENTE
105.13,True,9.0,Casa,0.26,INEFICIENTE
97.74,True,16.0,Casa,0.1,MODERADO
68.36,True,8.0,Casa,0.04,EFICIENTE
135.47,True,10.0,Casa,0.41,INEFICIENTE
115.41,True,8.0,Casa,0.41,INEFICIENTE
33.61,True,4.0,Casa,0.04,EFICIENTE
38.51,True,3.0,Casa,0.0,EFICIENTE
76.41,True,9.0,Casa,0.02,EFICIENTE
141.6,True,13.0,Casa,0.42,INEFICIENTE
187.55,True,11.0,Casa,1.79,INEFICIENTE
53.73,True,4.0,Casa,0.36,MODERADO
146.84,True,12.0,Casa,0.79,INEFICIENTE
69.28,True,8.0,Casa,0.17,EFICIENTE
101.53,True,10.0,Casa,0.05,MODERADO
144.57,True,6.0,Casa,0.08,INEFICIENTE
86.39,True,6.0,Casa,0.08,MODERADO
94.39,True,7.0,Casa,0.08,MODERADO
84.31,True,9.0,Casa,0.55,MODERADO
157.55,True,11.0,Casa,1.52,INEFICIENTE
58.71,True,6.0,Casa,0.04,EFICIENTE
209.04,True,15.0,Casa,1.74,INEFICIENTE
86.6,True,11.0,Casa,0.15,MODERADO
92.71,True,7.0,Casa,0.14,MODERADO
75.72,True,8.0,Casa,0.07,EFICIENTE
197.94,True,10.0,Casa,0.99,INEFICIENTE
54.06,True,7.0,Casa,0.04,EFICIENTE
138.26,True,9.0,Casa,1.0,INEFICIENTE
128.03,True,12.0,Casa,0.53,INEFICIENTE
46.65,True,6.0,Casa,0.06,EFICIENTE
112.28,True,10.0,Casa,0.45,INEFICIENTE
78.26,True,6.0,Casa,0.0,MODERADO
219.56,True,15.0,Casa,2.74,INEFICIENTE
42.78,True,2.0,Casa,0.04,EFICIENTE
114.37,True,8.0,Casa,0.23,INEFICIENTE
81.66,True,9.0,Casa,0.14,EFICIENTE
51.17,True,3.0,Casa,0.23,MODERADO
89.97,True,7.0,Casa,0.17,MODERADO
144.89,True,8.0,Casa,0.04,INEFICIENTE
80.73,True,11.0,Casa,0.13,EFICIENTE
92.51,True,6.0,Casa,0.04,MODERADO
375.88,True,10.0,Casa,5.57,INEFICIENTE
165.33,True,9.0,Casa,0.27,INEFICIENTE
217.2,True,10.0,Casa,1.73,INEFICIENTE
238.86,True,13.0,Casa,1.28,INEFICIENTE
98.24,True,5.0,Casa,0.08,MODERADO
77.91,True,5.0,Casa,0.43,MODERADO
78.82,True,6.0,Casa,0.01,MODERADO
104.21,True,9.0,Casa,0.06,MODERADO
149.91,True,8.0,Casa,0.46,INEFICIENTE
18.26,True,1.0,Casa,0.0,EFICIENTE
106.57,True,7.0,Casa,0.04,MODERADO
108.29,True,9.0,Casa,0.59,INEFICIENTE
134.42,True,7.0,Casa,1.13,INEFICIENTE
164.42,True,17.0,Casa,0.71,INEFICIENTE
64.29,True,8.0,Casa,0.45,MODERADO
75.21,True,7.0,Casa,0.11,MODERADO
119.93,True,10.0,Casa,0.31,INEFICIENTE
74.96,True,6.0,Casa,0.04,MODERADO
74.92,True,9.0,Casa,0.04,EFICIENTE
168.77,True,13.0,Casa,0.88,INEFICIENTE
153.86,True,16.0,Casa,0.71,INEFICIENTE
373.08,True,10.0,Casa,4.65,INEFICIENTE
129.72,True,9.0,Casa,0.3,INEFICIENTE
97.25,True,2.0,Casa,1.97,INEFICIENTE
283.35,True,15.0,Casa,4.32,INEFICIENTE
27.25,True,6.0,Casa,0.0,EFICIENTE
294.2,True,15.0,Casa,3.1,INEFICIENTE
247.72,True,14.0,Casa,2.12,INEFICIENTE
108.28,True,10.0,Casa,0.14,MODERADO
472.8,True,12.0,Casa,8.1,INEFICIENTE
220.78,True,14.0,Casa,2.69,INEFICIENTE
98.29,True,15.0,Casa,0.4,MODERADO
110.72,True,13.0,Casa,0.33,MODERADO
112.68,True,8.0,Casa,0.03,MODERADO
110.4,True,8.0,Casa,0.11,MODERADO
384.4,True,11.0,Casa,5.09,INEFICIENTE
49.05,True,5.0,Casa,0.0,EFICIENTE
69.61,True,6.0,Vivienda_compartida,0.0,MODERADO
318.54,True,12.0,Casa,3.84,INEFICIENTE
160.17,True,17.0,Casa,0.81,INEFICIENTE
133.81,True,10.0,Casa,0.58,INEFICIENTE
155.6,True,12.0,Casa,0.3,INEFICIENTE
154.9,True,15.0,Casa,0.4,INEFICIENTE
160.38,True,17.0,Casa,1.31,INEFICIENTE
117.09,True,13.0,Casa,0.68,INEFICIENTE
346.3,True,26.0,Casa,4.3,INEFICIENTE
127.76,True,14.0,Casa,0.53,INEFICIENTE
218.09,True,26.0,Casa,1.8,INEFICIENTE
299.82,True,18.0,Casa,2.2,INEFICIENTE
345.9,True,17.0,Casa,2.1,INEFICIENTE
163.76,True,20.0,Casa,0.83,INEFICIENTE
255.04,True,9.0,Casa,1.86,INEFICIENTE
89.25,True,11.0,Casa,0.25,MODERADO
122.38,True,21.0,Casa,0.32,INEFICIENTE
113.77,True,12.0,Casa,0.09,MODERADO
157.04,True,18.0,Casa,1.14,INEFICIENTE
194.55,True,15.0,Casa,1.07,INEFICIENTE
528.78,True,26.0,Casa,7.91,INEFICIENTE
59.22,True,5.0,Casa,0.11,MODERADO
267.59,True,16.0,Casa,2.02,INEFICIENTE
190.99,True,10.0,Casa,2.36,INEFICIENTE
174.08,True,13.0,Casa,1.28,INEFICIENTE
708.16,True,26.0,Casa,10.41,INEFICIENTE
125.02,True,9.0,Casa,0.08,INEFICIENTE
180.87,True,14.0,Casa,2.09,INEFICIENTE
263.8,True,20.0,Casa,2.26,INEFICIENTE
72.08,True,9.0,Casa,0.11,EFICIENTE
298.73,True,14.0,Casa,2.53,INEFICIENTE
155.55,True,12.0,Casa,0.24,INEFICIENTE
66.33,True,4.0,Casa,0.07,MODERADO
367.68,True,26.0,Casa,4.1,INEFICIENTE
232.27,True,24.0,Casa,2.26,INEFICIENTE
386.18,True,15.0,Casa,5.02,INEFICIENTE
124.46,True,13.0,Casa,1.32,INEFICIENTE
191.77,True,15.0,Casa,1.54,INEFICIENTE
353.87,True,17.0,Casa,2.98,INEFICIENTE
168.39,True,14.0,Casa,0.53,INEFICIENTE
99.12,True,20.0,Casa,0.93,INEFICIENTE
275.24,True,18.0,Casa,3.44,INEFICIENTE
113.76,True,14.0,Casa,0.61,MODERADO
152.26,True,16.0,Casa,0.67,INEFICIENTE
118.85,True,15.0,Casa,0.48,INEFICIENTE
182.11,True,14.0,Casa,0.72,INEFICIENTE
54.76,True,8.0,Casa,0.06,EFICIENTE
211.49,True,22.0,Casa,1.15,INEFICIENTE
159.17,True,14.0,Casa,1.49,INEFICIENTE
256.57,True,50.0,Casa,1.22,INEFICIENTE
295.69,True,19.0,Casa,1.84,INEFICIENTE
465.33,True,17.0,Casa,5.37,INEFICIENTE
345.58,True,18.0,Casa,4.65,INEFICIENTE
89.75,True,8.0,Casa,0.13,MODERADO
95.12,True,9.0,Casa,0.48,INEFICIENTE
190.08,True,14.0,Casa,1.67,INEFICIENTE
91.94,True,12.0,Casa,0.29,MODERADO
231.97,True,13.0,Casa,1.22,INEFICIENTE
126.17,True,11.0,Casa,1.67,INEFICIENTE
105.2,True,10.0,Casa,0.36,INEFICIENTE
113.31,True,12.0,Casa,0.38,MODERADO
117.37,True,12.0,Casa,0.13,MODERADO
118.83,True,11.0,Casa,0.63,INEFICIENTE
122.6,True,12.0,Casa,0.02,INEFICIENTE
95.05,True,7.0,Casa,0.2,INEFICIENTE
37.7,True,4.0,Casa,0.0,EFICIENTE
224.75,True,14.0,Casa,1.95,INEFICIENTE
87.05,True,10.0,Casa,0.11,MODERADO
128.96,True,12.0,Casa,0.7,INEFICIENTE
126.23,True,17.0,Casa,1.01,INEFICIENTE
99.47,True,13.0,Casa,0.35,MODERADO
164.0,True,10.0,Casa,1.38,INEFICIENTE
283.62,True,17.0,Casa,3.76,INEFICIENTE
256.46,True,14.0,Casa,2.52,INEFICIENTE
192.64,True,14.0,Casa,1.73,INEFICIENTE
63.21,True,10.0,Casa,0.15,EFICIENTE
212.58,True,21.0,Casa,1.02,INEFICIENTE
124.32,True,12.0,Casa,0.1,INEFICIENTE
48.52,True,9.0,Casa,0.07,EFICIENTE
90.09,True,10.0,Casa,0.14,MODERADO
169.0,True,14.0,Casa,1.43,INEFICIENTE
184.4,True,15.0,Casa,0.29,INEFICIENTE
264.93,True,19.0,Casa,2.4,INEFICIENTE
155.0,True,16.0,Casa,0.86,INEFICIENTE
103.62,True,11.0,Casa,0.02,MODERADO
87.11,True,4.0,Casa,0.01,MODERADO
286.06,True,17.0,Casa,3.16,INEFICIENTE
31.0,True,6.0,Casa,0.04,EFICIENTE
82.85,True,10.0,Casa,0.34,MODERADO
335.37,True,13.0,Casa,0.35,INEFICIENTE
139.38,True,13.0,Casa,0.25,INEFICIENTE
574.85,True,34.0,Departamento,8.39,INEFICIENTE
192.74,True,17.0,Casa,1.82,INEFICIENTE
283.66,True,14.0,Departamento,4.56,INEFICIENTE
130.35,True,16.0,Departamento,0.58,INEFICIENTE
145.61,True,18.0,Departamento,1.1,INEFICIENTE
95.45,True,14.0,Casa,0.15,MODERADO
151.74,True,15.0,Casa,2.33,INEFICIENTE
88.62,True,12.0,Casa,0.23,MODERADO
617.53,True,24.0,Casa,10.02,INEFICIENTE
733.81,True,27.0,Casa,8.37,INEFICIENTE
591.38,True,43.0,Casa,5.56,INEFICIENTE
256.36,True,16.0,Casa,2.94,INEFICIENTE
462.81,True,19.0,Casa,5.52,INEFICIENTE
86.35,True,9.0,Casa,0.27,MODERADO
121.46,True,12.0,Casa,0.17,INEFICIENTE
144.54,True,26.0,Casa,1.46,INEFICIENTE
85.54,True,8.0,Casa,0.04,MODERADO
760.26,True,27.0,Casa,13.09,INEFICIENTE
153.35,True,7.0,Casa,1.14,INEFICIENTE
112.33,True,10.0,Casa,0.19,INEFICIENTE
261.38,True,17.0,Casa,0.09,INEFICIENTE
412.56,True,25.0,Casa,4.82,INEFICIENTE
164.11,True,11.0,Casa,1.05,INEFICIENTE
129.04,True,11.0,Casa,0.73,INEFICIENTE
158.8,True,11.0,Casa,0.22,INEFICIENTE
118.54,True,11.0,Casa,0.5,INEFICIENTE
237.72,True,23.0,Casa,1.46,INEFICIENTE
127.96,True,14.0,Casa,1.36,INEFICIENTE
131.91,True,14.0,Casa,1.44,INEFICIENTE
103.03,True,6.0,Casa,0.0,MODERADO
138.86,True,14.0,Casa,0.92,INEFICIENTE
154.36,True,9.0,Casa,0.17,INEFICIENTE
253.49,True,21.0,Casa,1.39,INEFICIENTE
124.6,True,9.0,Casa,0.11,INEFICIENTE
237.73,True,20.0,Casa,1.36,INEFICIENTE
155.37,True,12.0,Casa,0.45,INEFICIENTE
184.05,True,11.0,Casa,0.49,INEFICIENTE
213.94,True,12.0,Casa,1.13,INEFICIENTE
162.32,True,8.0,Casa,0.57,INEFICIENTE
183.13,True,11.0,Casa,0.99,INEFICIENTE
133.71,True,18.0,Casa,0.38,INEFICIENTE
152.73,True,14.0,Casa,0.67,INEFICIENTE
178.0,True,12.0,Casa,0.46,INEFICIENTE
220.02,True,15.0,Casa,1.76,INEFICIENTE
142.06,True,14.0,Casa,0.98,INEFICIENTE
323.75,True,15.0,Casa,4.17,INEFICIENTE
201.73,True,15.0,Casa,0.7,INEFICIENTE
100.9,True,7.0,Casa,0.29,INEFICIENTE
77.1,True,8.0,Casa,0.05,EFICIENTE
1.73,True,0.0,Casa,0.0,EFICIENTE
149.93,True,10.0,Casa,0.14,INEFICIENTE
124.04,True,15.0,Casa,0.2,INEFICIENTE
120.58,True,10.0,Casa,0.42,INEFICIENTE
240.51,True,9.0,Casa,0.57,INEFICIENTE
22.96,True,3.0,Casa,0.02,EFICIENTE
112.62,True,21.0,Casa,0.37,MODERADO
183.45,True,12.0,Casa,0.21,INEFICIENTE
190.39,True,12.0,Casa,1.88,INEFICIENTE
93.95,True,14.0,Casa,0.37,MODERADO
178.53,True,15.0,Casa,0.66,INEFICIENTE
123.65,True,15.0,Casa,0.72,INEFICIENTE
181.56,True,15.0,Casa,1.06,INEFICIENTE
95.45,True,15.0,Casa,0.48,MODERADO
95.21,True,10.0,Casa,0.17,MODERADO
224.93,True,18.0,Casa,1.91,INEFICIENTE
142.92,True,19.0,Casa,0.36,INEFICIENTE
224.12,True,15.0,Casa,2.63,INEFICIENTE
121.58,True,10.0,Casa,0.24,INEFICIENTE
114.61,True,14.0,Casa,0.51,INEFICIENTE
158.28,True,17.0,Casa,1.63,INEFICIENTE
87.31,True,11.0,Casa,0.46,MODERADO
325.54,True,21.0,Casa,3.38,INEFICIENTE
65.59,True,10.0,Casa,0.24,MODERADO
293.35,True,20.0,Casa,3.64,INEFICIENTE
117.61,True,11.0,Casa,0.28,INEFICIENTE
251.95,True,17.0,Casa,2.98,INEFICIENTE
173.86,True,17.0,Casa,1.47,INEFICIENTE
151.96,True,16.0,Casa,1.41,INEFICIENTE
212.33,True,18.0,Casa,1.95,INEFICIENTE
481.84,True,14.0,Casa,2.69,INEFICIENTE
274.65,True,27.0,Casa,2.05,INEFICIENTE
234.06,True,19.0,Casa,1.68,INEFICIENTE
177.81,True,14.0,Casa,1.79,INEFICIENTE
106.68,True,7.0,Casa,0.0,MODERADO
4.18,True,2.0,Casa,0.0,EFICIENTE
189.31,True,10.0,Casa,0.1,INEFICIENTE
84.77,True,9.0,Casa,0.3,MODERADO
65.66,True,3.0,Casa,0.26,MODERADO
114.78,True,6.0,Casa,0.13,INEFICIENTE
291.73,True,9.0,Casa,0.38,INEFICIENTE
75.87,True,7.0,Casa,0.14,MODERADO
173.32,True,9.0,Casa,1.07,INEFICIENTE
217.47,True,13.0,Casa,2.3,INEFICIENTE
161.56,True,8.0,Casa,0.08,INEFICIENTE
123.53,True,12.0,Casa,0.21,INEFICIENTE
59.81,True,4.0,Casa,0.26,MODERADO
98.76,True,8.0,Casa,0.08,MODERADO
124.35,True,9.0,Casa,0.56,INEFICIENTE
244.18,True,14.0,Casa,2.46,INEFICIENTE
52.13,True,6.0,Casa,0.06,EFICIENTE
305.43,True,29.0,Casa,2.88,INEFICIENTE
313.89,True,19.0,Casa,3.96,INEFICIENTE
140.69,True,10.0,Casa,0.43,INEFICIENTE
194.06,True,17.0,Casa,0.5,INEFICIENTE
847.87,True,25.0,Casa,13.9,INEFICIENTE
85.76,True,7.0,Casa,0.23,INEFICIENTE
267.19,True,15.0,Casa,3.61,INEFICIENTE
191.5,True,4.0,Casa,2.49,INEFICIENTE
179.94,True,17.0,Casa,1.79,INEFICIENTE
496.88,True,25.0,Casa,6.14,INEFICIENTE
387.8,True,37.0,Casa,4.75,INEFICIENTE
215.47,True,12.0,Casa,0.79,INEFICIENTE
52.07,True,8.0,Casa,0.18,EFICIENTE
126.2,True,12.0,Casa,0.51,INEFICIENTE
124.97,True,14.0,Casa,1.73,INEFICIENTE
287.59,True,30.0,Casa,3.31,INEFICIENTE
100.91,True,11.0,Casa,0.45,MODERADO
161.22,True,21.0,Casa,0.89,INEFICIENTE
143.92,True,11.0,Casa,0.8,INEFICIENTE
221.82,True,11.0,Casa,0.86,INEFICIENTE
86.35,True,9.0,Casa,0.46,MODERADO
57.44,True,4.0,Casa,0.0,MODERADO
126.07,True,13.0,Casa,0.05,MODERADO
178.42,True,10.0,Casa,0.48,INEFICIENTE
27.52,True,5.0,Casa,0.1,EFICIENTE
113.32,True,7.0,Casa,0.34,INEFICIENTE
131.3,True,11.0,Departamento,0.51,INEFICIENTE
84.98,True,7.0,Departamento,0.14,MODERADO
117.22,True,13.0,Casa,0.26,INEFICIENTE
413.22,True,16.0,Casa,6.39,INEFICIENTE
171.44,True,17.0,Casa,0.21,INEFICIENTE
142.67,True,6.0,Casa,0.57,INEFICIENTE
207.85,True,18.0,Casa,1.9,INEFICIENTE
174.51,True,13.0,Casa,1.48,INEFICIENTE
182.07,True,16.0,Casa,0.62,INEFICIENTE
45.02,True,7.0,Casa,0.08,EFICIENTE
117.58,True,13.0,Casa,0.58,INEFICIENTE
52.73,True,5.0,Casa,0.13,EFICIENTE
304.72,True,18.0,Casa,2.96,INEFICIENTE
71.94,True,13.0,Casa,0.05,EFICIENTE
204.06,True,8.0,Casa,2.93,INEFICIENTE
60.49,True,5.0,Casa,0.01,MODERADO
58.93,True,7.0,Casa,0.23,MODERADO
111.97,True,13.0,Casa,0.23,MODERADO
130.97,True,16.0,Casa,0.1,MODERADO
113.87,True,13.0,Casa,0.81,INEFICIENTE
157.07,True,17.0,Casa,0.53,INEFICIENTE
169.08,True,15.0,Casa,0.36,INEFICIENTE
181.04,True,10.0,Casa,0.67,INEFICIENTE
145.19,True,11.0,Casa,0.67,INEFICIENTE
127.41,True,11.0,Casa,1.12,INEFICIENTE
130.85,True,16.0,Casa,0.54,INEFICIENTE
256.12,True,5.0,Casa,3.23,INEFICIENTE
70.58,True,9.0,Casa,0.15,EFICIENTE
62.51,True,5.0,Casa,0.0,MODERADO
227.29,True,21.0,Casa,0.69,INEFICIENTE
92.65,True,14.0,Casa,0.14,MODERADO
79.45,True,8.0,Casa,0.35,MODERADO
434.01,True,26.0,Casa,6.3,INEFICIENTE
329.94,True,23.0,Casa,4.77,INEFICIENTE
422.79,True,25.0,Casa,4.72,INEFICIENTE
248.84,True,18.0,Casa,3.09,INEFICIENTE
164.05,True,14.0,Casa,1.41,INEFICIENTE
1516.26,True,24.0,Casa,24.0,INEFICIENTE
118.07,True,16.0,Casa,0.36,INEFICIENTE
334.46,True,24.0,Casa,3.93,INEFICIENTE
126.15,True,20.0,Casa,0.39,INEFICIENTE
123.17,True,9.0,Casa,0.48,INEFICIENTE
144.7,True,11.0,Casa,1.47,INEFICIENTE
72.0,True,7.0,Casa,0.61,MODERADO
343.22,True,23.0,Casa,5.33,INEFICIENTE
57.71,True,6.0,Casa,0.06,EFICIENTE
100.29,True,9.0,Casa,0.18,INEFICIENTE
188.32,True,11.0,Casa,1.75,INEFICIENTE
502.16,True,10.0,Casa,9.4,INEFICIENTE
317.22,True,29.0,Casa,3.01,INEFICIENTE
256.6,True,17.0,Casa,2.88,INEFICIENTE
236.4,True,15.0,Casa,2.25,INEFICIENTE
181.38,True,8.0,Casa,0.47,INEFICIENTE
1073.0,True,32.0,Casa,17.79,INEFICIENTE
99.38,True,15.0,Casa,0.53,MODERADO
168.94,True,13.0,Casa,0.6,INEFICIENTE
208.79,True,14.0,Casa,0.76,INEFICIENTE
130.79,True,13.0,Casa,1.5,INEFICIENTE
364.64,True,38.0,Casa,0.04,INEFICIENTE
1267.7,True,19.0,Casa,24.0,INEFICIENTE
133.49,True,8.0,Casa,0.07,INEFICIENTE
85.78,True,8.0,Casa,0.49,INEFICIENTE
206.39,True,18.0,Casa,0.28,INEFICIENTE
133.02,True,12.0,Casa,0.58,INEFICIENTE
60.61,True,8.0,Casa,0.11,EFICIENTE
100.47,True,9.0,Casa,0.0,MODERADO
220.79,True,16.0,Casa,1.37,INEFICIENTE
218.23,True,17.0,Casa,0.95,INEFICIENTE
236.71,True,18.0,Casa,0.86,INEFICIENTE
354.81,True,18.0,Casa,4.89,INEFICIENTE
101.0,True,5.0,Casa,0.0,MODERADO
44.38,True,3.0,Casa,0.04,EFICIENTE
174.29,True,14.0,Casa,0.06,INEFICIENTE
81.46,True,10.0,Casa,0.05,EFICIENTE
142.26,True,4.0,Casa,0.19,INEFICIENTE
106.22,True,15.0,Casa,0.42,MODERADO
127.3,True,16.0,Casa,0.55,INEFICIENTE
148.9,True,9.0,Casa,0.67,INEFICIENTE
111.99,True,13.0,Casa,0.44,MODERADO
178.92,True,16.0,Casa,1.95,INEFICIENTE
61.43,True,6.0,Casa,0.04,MODERADO
138.32,True,12.0,Casa,0.65,INEFICIENTE
63.45,True,5.0,Casa,0.0,MODERADO
306.05,True,21.0,Casa,4.69,INEFICIENTE
131.67,True,11.0,Casa,0.58,INEFICIENTE
46.98,True,8.0,Casa,0.13,EFICIENTE
201.15,True,18.0,Casa,1.68,INEFICIENTE
108.89,True,7.0,Casa,0.19,INEFICIENTE
90.5,True,11.0,Casa,0.18,MODERADO
150.27,True,13.0,Casa,0.98,INEFICIENTE
113.63,True,10.0,Casa,1.41,INEFICIENTE
189.09,True,19.0,Casa,0.84,INEFICIENTE
595.52,True,13.0,Casa,10.18,INEFICIENTE
106.56,True,9.0,Casa,0.15,MODERADO
218.09,True,15.0,Casa,2.55,INEFICIENTE
62.63,True,6.0,Casa,0.1,MODERADO
53.74,True,11.0,Casa,0.03,EFICIENTE
230.23,True,13.0,Casa,0.11,INEFICIENTE
66.67,True,11.0,Casa,0.16,EFICIENTE
157.88,True,11.0,Casa,0.91,INEFICIENTE
60.11,True,8.0,Casa,0.19,MODERADO
182.41,True,13.0,Casa,1.45,INEFICIENTE
198.86,True,23.0,Casa,3.01,INEFICIENTE
58.41,True,5.0,Casa,0.06,MODERADO
285.8,True,14.0,Casa,2.38,INEFICIENTE
90.57,True,10.0,Casa,0.29,MODERADO
141.73,True,22.0,Casa,1.32,INEFICIENTE
118.58,True,10.0,Casa,0.24,INEFICIENTE
97.2,True,10.0,Casa,0.73,INEFICIENTE
50.87,True,10.0,Casa,0.22,EFICIENTE
228.58,True,13.0,Casa,3.05,INEFICIENTE
36.35,True,3.0,Casa,0.0,EFICIENTE
10.04,True,0.0,Casa,0.0,EFICIENTE
99.33,True,3.0,Casa,0.04,INEFICIENTE
1256.87,True,10.0,Casa,22.67,INEFICIENTE
92.08,True,8.0,Casa,0.39,INEFICIENTE
87.89,True,11.0,Casa,0.02,MODERADO
135.13,True,10.0,Casa,1.3,INEFICIENTE
238.68,True,15.0,Casa,3.23,INEFICIENTE
37.55,True,6.0,Casa,0.56,EFICIENTE
160.78,True,16.0,Casa,0.65,INEFICIENTE
101.35,True,10.0,Casa,0.19,INEFICIENTE
70.14,True,3.0,Casa,0.0,MODERADO
154.17,True,14.0,Casa,0.89,INEFICIENTE
35.54,True,2.0,Casa,0.0,EFICIENTE
107.31,True,2.0,Casa,0.0,INEFICIENTE
113.08,True,10.0,Casa,0.92,INEFICIENTE
103.5,True,11.0,Casa,0.56,MODERADO
343.28,True,14.0,Casa,3.09,INEFICIENTE
83.78,True,8.0,Casa,0.35,INEFICIENTE
45.48,True,9.0,Casa,0.17,EFICIENTE
59.04,True,7.0,Casa,0.09,EFICIENTE
96.04,True,12.0,Casa,0.21,MODERADO
129.3,True,7.0,Casa,1.61,INEFICIENTE
294.97,True,15.0,Casa,4.29,INEFICIENTE
107.33,True,11.0,Casa,0.49,MODERADO
76.46,True,9.0,Casa,0.18,MODERADO
257.26,True,5.0,Casa,3.74,INEFICIENTE
383.02,True,17.0,Casa,5.51,INEFICIENTE
116.16,True,17.0,Casa,0.4,INEFICIENTE
171.81,True,14.0,Casa,1.4,INEFICIENTE
137.15,True,15.0,Casa,0.12,MODERADO
270.46,True,16.0,Casa,3.84,INEFICIENTE
343.78,True,23.0,Casa,4.35,INEFICIENTE
71.11,True,5.0,Casa,0.03,MODERADO
319.06,True,12.0,Casa,2.61,INEFICIENTE
206.7,True,13.0,Casa,0.15,INEFICIENTE
91.87,True,12.0,Casa,0.24,MODERADO
148.37,True,5.0,Casa,1.59,INEFICIENTE
60.72,True,10.0,Casa,0.03,EFICIENTE
109.94,True,5.0,Casa,0.11,MODERADO
190.62,True,17.0,Casa,1.14,INEFICIENTE
79.76,True,7.0,Casa,0.06,MODERADO
171.3,True,13.0,Casa,0.69,INEFICIENTE
1151.56,True,17.0,Casa,17.99,INEFICIENTE
86.72,True,6.0,Casa,0.15,MODERADO
66.05,True,3.0,Casa,0.08,MODERADO
250.93,True,16.0,Casa,2.44,INEFICIENTE
116.95,True,13.0,Casa,0.14,MODERADO
312.87,True,12.0,Casa,4.74,INEFICIENTE
111.19,True,13.0,Casa,0.52,MODERADO
135.12,True,17.0,Casa,0.66,INEFICIENTE
165.12,True,15.0,Casa,0.73,INEFICIENTE
94.25,True,8.0,Casa,0.11,MODERADO
187.73,True,11.0,Casa,1.1,INEFICIENTE
118.79,True,12.0,Departamento,0.38,INEFICIENTE
521.3,True,20.0,Casa,5.09,INEFICIENTE
248.38,True,26.0,Casa,1.88,INEFICIENTE
270.9,True,21.0,Casa,0.93,INEFICIENTE
154.39,True,17.0,Casa,1.42,INEFICIENTE
841.0,True,10.0,Casa,16.12,INEFICIENTE
95.43,True,11.0,Casa,0.18,MODERADO
190.97,True,17.0,Casa,1.28,INEFICIENTE
271.81,True,22.0,Casa,2.12,INEFICIENTE
368.84,True,38.0,Casa,2.66,INEFICIENTE
345.83,True,19.0,Casa,3.82,INEFICIENTE
139.66,True,9.0,Casa,1.07,INEFICIENTE
102.18,True,10.0,Casa,0.3,INEFICIENTE
45.44,True,7.0,Casa,0.04,EFICIENTE
58.49,True,5.0,Casa,0.0,MODERADO
396.66,True,23.0,Casa,6.98,INEFICIENTE
511.97,True,16.0,Casa,8.49,INEFICIENTE
526.73,True,37.0,Casa,5.32,INEFICIENTE
255.63,True,21.0,Departamento,3.94,INEFICIENTE
123.79,True,13.0,Casa,0.52,INEFICIENTE
380.99,True,28.0,Casa,4.78,INEFICIENTE
71.72,True,11.0,Departamento,0.96,INEFICIENTE
71.56,True,7.0,Casa,0.18,MODERADO
42.28,True,3.0,Casa,0.03,EFICIENTE
353.71,True,9.0,Casa,5.69,INEFICIENTE
91.23,True,6.0,Casa,0.13,MODERADO
12.75,True,3.0,Departamento,0.0,EFICIENTE
160.95,True,8.0,Casa,1.71,INEFICIENTE
88.48,True,11.0,Departamento,0.03,MODERADO
346.14,True,17.0,Casa,3.66,INEFICIENTE
109.31,True,7.0,Vivienda_compartida,0.8,INEFICIENTE
185.12,True,12.0,Casa,0.8,INEFICIENTE
202.24,True,19.0,Casa,1.31,INEFICIENTE
427.63,True,22.0,Departamento,6.12,INEFICIENTE
166.12,True,16.0,Departamento,0.79,INEFICIENTE
100.95,True,10.0,Casa,0.27,INEFICIENTE
280.0,True,16.0,Casa,2.58,INEFICIENTE
573.5,True,17.0,Casa,9.14,INEFICIENTE
245.38,True,7.0,Casa,3.74,INEFICIENTE
471.14,True,26.0,Casa,2.77,INEFICIENTE
72.95,True,6.0,Departamento,0.1,MODERADO
79.67,True,7.0,Departamento,0.32,INEFICIENTE
174.35,True,15.0,Casa,1.85,INEFICIENTE
142.71,True,18.0,Casa,1.41,INEFICIENTE
143.67,True,16.0,Casa,0.46,INEFICIENTE
139.39,True,17.0,Casa,0.91,INEFICIENTE
51.03,True,5.0,Vivienda_compartida,0.01,MODERADO
81.05,True,6.0,Casa,0.0,MODERADO
172.63,True,11.0,Casa,1.52,INEFICIENTE
341.71,True,10.0,Casa,5.67,INEFICIENTE
366.74,True,37.0,Casa,1.45,INEFICIENTE
120.67,True,6.0,Casa,0.84,INEFICIENTE
154.17,True,11.0,Casa,0.29,INEFICIENTE
100.81,True,11.0,Casa,0.23,MODERADO
204.63,True,21.0,Casa,1.73,INEFICIENTE
448.71,True,19.0,Casa,4.7,INEFICIENTE
429.87,True,14.0,Casa,6.86,INEFICIENTE
140.4,True,19.0,Casa,0.9,INEFICIENTE
130.8,True,18.0,Casa,1.0,INEFICIENTE
242.75,True,17.0,Departamento,3.39,INEFICIENTE
456.81,True,8.0,Casa,6.45,INEFICIENTE
72.94,True,6.0,Departamento,0.39,INEFICIENTE
